number,tot_value,tot_rank,auto_value,auto_rank,teleop_value,teleop_rank,endgame_value,endgame_rank
15159,21.423614237919306,3505,4.6681777721015205,3307,16.755436465817777,3640,6.397230843187939,2855
15282,-4.5898669165700525,5710,-0.48245613264376225,5447,-4.107410783926291,5711,0.09596376082846514,5674
15321,13.337160113271947,4646,-1.2684873528238463,5576,14.605647466095807,4043,5.448717257806792,3805
15356,8.377383523942228,5248,2.048653042266606,4539,7.164190396824587,5197,4.903261000668878,4282
15387,19.287616117046046,3791,3.737227124941953,3736,15.550388992104086,3866,10.174538434742225,426
15410,50.85815153601998,1008,8.1083907975488,2166,42.74976073847121,751,8.597331666107639,1045
16038,18.130930298070517,3941,7.185157094106699,2428,10.945773203963821,4662,8.097766301608884,1368
16277,39.66040043224839,1645,17.552384313283415,744,22.108016118964986,2833,5.936514939380137,3335
16971,2.486663307456638,5605,4.8915132342995165,3202,0.3973827114203523,5644,3.9144384954691116,4933
16989,42.4932930727431,1455,6.162375995074502,2743,40.00430384949088,903,7.784973058130514,1604
17023,20.928408350210095,3572,6.507930018159279,2628,14.420478332050822,4079,7.215795508797336,2051
17335,23.48848281152199,3259,4.551116767829681,3348,18.93736604369231,3300,8.447049411608301,1139
17403,73.6212269958326,400,22.39799990663266,494,51.223227089199995,433,7.708313698768478,1664
17567,30.14236829341859,2497,6.975970188303438,2488,23.166398105115135,2662,4.442500079251744,4590
17576,57.06690386727294,788,17.75391266752735,733,39.31299119974558,937,7.443096370895308,1873
18255,100.95068495091776,115,25.826861869684947,368,75.12382308123281,91,11.551521737708713,188
18328,17.38309819206589,4064,0.8854736453760241,5031,17.519268853944773,3521,4.3744415367222,4649
19168,46.85917471541984,1213,15.0049528811412,950,38.69653445390046,985,12.806300773180972,90
19508,44.92751219090032,1311,8.477593912976477,2060,36.44991827792386,1159,9.33847179155961,699
19575,7.234885144984448,5349,0.18355803985108354,5258,7.05132710513337,5218,7.158452700606554,2094
19648,27.05926308855349,2846,2.3599104195173615,4395,24.69935266903613,2451,5.621104264130881,3655
19652,62.92391793747223,620,20.10010946460095,593,44.713354552631,665,6.588671244740162,2655
19757,38.02142597005625,1765,12.592330825546089,1271,34.63259593061934,1312,6.272754405262719,3000
19938,64.83914969471375,566,30.608424739401602,199,34.23072495531214,1346,6.306856568432368,2965
20674,26.532437503612144,2910,6.275532616202865,2706,20.256904887409284,3127,7.2762209942335145,1999
20676,32.63248561290204,2273,8.908459021039347,1973,26.17707371096228,2269,6.502009058185643,2735
21333,90.61966487489735,192,24.93124447003396,405,66.71930731793502,168,8.25423269895721,1259
21350,43.371170981960866,1404,18.60102583697973,684,24.77014514498112,2441,5.869049049683011,3400
21426,52.77884264121649,918,16.139053153112012,862,36.63978948810447,1135,8.983808360360046,838
21592,65.22702065317083,560,22.79398306482131,481,43.79524675624115,696,8.503399355044758,1100
21634,46.72289614370699,1223,11.07700694095618,1527,40.28268841377757,885,14.526919583239398,35
21930,42.690654502790586,1440,13.082325464094994,1196,29.60832903869559,1837,5.5383008585620495,3724
22139,10.316820211306949,5022,1.7410500764084471,4682,9.038528073205667,4947,2.57066417567182,5409
22190,11.553258006218304,4881,0.45766356485425796,5185,11.095594441364048,4628,3.9599294417161226,4901
22213,45.70451085498253,1266,16.168436147366343,857,29.536074707616173,1846,3.587179011247352,5076
22266,57.974153643124716,759,15.800271516745742,886,45.24452860700952,635,4.829476954214545,4333
22269,17.816968120317732,3991,4.615517716449833,3327,13.201450403867902,4280,3.999446718751691,4876
22272,12.077581111808348,4816,1.1137649874620283,4945,10.963816124346327,4651,4.362855058615303,4662
22275,11.825333536783631,4850,3.6048990599271673,3794,9.46689131160123,4879,4.062431584324604,4837
22864,39.643535571047146,1647,6.865662891490143,2521,33.31341824614993,1444,6.111723882573412,3158
22896,12.357957868056577,4778,6.433796151637268,2657,5.924161716419313,5352,4.654804256485359,4457
23349,17.713790101726516,4007,5.065902929815368,3131,14.65113143949927,4033,6.805791033620544,2437
23408,40.83726419488338,1565,8.077245815456882,2174,32.7600183794265,1481,6.912663250226633,2336
23427,25.318141323789973,3056,2.7173756472754196,4209,22.600765676514555,2737,6.689799208693643,2560
23428,28.62455084844015,2668,8.580508902770132,2039,20.044041945670013,3156,6.398317385532836,2852
23523,30.09486538760311,2509,4.339577626011234,3442,27.4670608535664,2104,3.9550455942688876,4907
23645,23.77528304058914,3226,9.795847778606724,1773,15.872229914827281,3809,5.244438945898098,3997
23996,16.465731791332583,4190,3.8960528972130524,3659,14.336342017624741,4092,6.850823603250738,2398
24007,45.037006408119154,1306,5.8018327116067105,2864,39.23517369651246,941,6.950746614191458,2293
24030,36.59284511891323,1893,7.911031125670483,2220,28.68181399324274,1935,6.065124600032638,3204
24060,32.43140563207183,2293,15.022316042624993,946,24.13669661881298,2529,6.331027156358971,2939
24108,31.58858311140668,2364,10.470713671429165,1640,21.11786943997752,2985,5.775520970720125,3498
24149,4.952860401978973,5501,1.8632997718614677,4619,3.08956063011751,5542,6.52996929791718,2710
24213,21.581055227585512,3483,9.236477665882113,1903,12.344577561703396,4425,7.04130932659764,2197
24300,78.09697799605007,338,21.650508688530582,523,64.67335297064932,193,8.333040659423165,1208
24602,41.19962234571625,1544,9.370574688702332,1867,31.829047657013934,1577,5.649587828559589,3627
24657,10.874615741424869,4964,3.4313258653442675,3877,7.443289876080599,5163,6.088735401185501,3179
24731,19.834717861492514,3716,8.2750629125602,2116,11.559654948932312,4561,7.123656092055959,2120
24735,18.273875059282492,3925,3.5189243891468864,3836,15.614600783776762,3854,8.575027546293821,1060
24755,45.920436436722284,1256,11.094808270478111,1523,34.825628166244165,1299,5.989974432797627,3277
25677,18.718032322269732,3863,5.508582987282885,2957,13.209449334986845,4279,5.308711860970175,3939
25792,30.57535397035175,2449,9.40472278444197,1858,21.17063118590979,2977,5.030107630340215,4170
25893,41.344287581352475,1529,12.483623360511634,1287,28.860664220840828,1913,7.117966868568928,2126
25902,18.637506175080723,3875,5.3330790567444,3023,13.30442711833633,4263,4.8539735226501035,4311
26239,35.214621117610484,1994,9.148104597392582,1926,29.9246669988394,1803,6.977955027240993,2258
26463,42.06744106680404,1484,12.536599991371144,1280,31.053183088113993,1665,9.546290257375079,614
26658,51.94353866644105,956,11.58603079878165,1425,40.35750786765939,881,6.96679507323171,2274
26809,37.76136778276827,1786,10.359973429839535,1665,27.40139435292872,2115,3.893007030981547,4942
26929,13.058086660365285,4684,5.939895549697369,2822,7.118191110667915,5207,4.210165043618524,4750
26936,26.158719313994407,2962,7.174557796939235,2435,21.174893314553604,2975,7.608060751865344,1755
26948,26.321203716442735,2937,9.451655486584773,1842,16.869548229857966,3617,3.0782641437505402,5270
26980,33.238648287109655,2197,11.17458541979402,1508,23.018033273439297,2683,5.003178066992901,4182
27111,52.886472544704226,915,9.594068176601448,1812,43.292404368102794,718,5.993815559337219,3275
27126,29.989985843493606,2519,7.106401212299897,2459,24.800710078085746,2434,6.668369560253891,2586
27352,32.82427089804626,2253,14.55602695976584,989,18.26824393828042,3414,7.108066612292844,2135
27381,17.381008371883603,4065,2.4890745008878787,4321,14.891933870995725,3991,6.653070818244935,2598
27399,9.395563065341085,5125,4.098940539556094,3560,5.29662252578499,5410,4.130346260172995,4796
27400,8.33289161133154,5257,1.6893964340406282,4700,6.643495177290911,5262,4.428652039221083,4609
27557,12.006979832864037,4828,2.185747678026238,4484,10.163400015921876,4783,4.078498815221357,4828
27558,36.47511031119373,1905,7.862865768694854,2240,28.61224454249887,1945,6.174437219706351,3095
27783,11.395543226208853,4896,1.0706540791813501,4957,10.324889147027498,4755,7.903928492594574,1523
27836,7.890743157151597,5290,1.1648520967011944,4925,6.725891060450403,5251,5.271714679308979,3980
27839,14.202668606352955,4525,0.21282842745992783,5250,14.406986709187224,4082,6.213559937615194,3065
27949,39.33703283925833,1678,11.174631170147315,1507,28.16240166911102,2001,5.3242577868396115,3928
28363,27.2793410163266,2820,3.7293748633458166,3741,25.458683690978845,2353,10.821082816779455,296
29654,60.56494451120996,680,24.44678175791884,425,38.15258162543579,1029,6.633100624050336,2613
30476,3.4222681828134003,5568,1.552378211804999,4771,1.8698899710084005,5602,3.252207545792901,5219
30512,52.390373540925836,934,14.36568237030334,1012,38.02469117062247,1036,3.878813617832041,4946
30686,28.754786742585324,2658,2.1572144552888335,4496,29.215212394218515,1879,8.027301503561054,1421
31018,22.470361525675724,3380,0.38858295127891296,5207,22.95983744317405,2688,5.71238202775222,3563
31568,30.679058860389272,2445,9.645002573603485,1801,21.034056286785788,2999,6.306199666870219,2967
31768,43.60361564307693,1392,12.263801740242315,1315,33.69778418657889,1397,11.384876074221673,210
31769,48.617631067597664,1121,14.340370300993944,1016,34.27726076660372,1338,14.087428530558524,45
31770,34.464674340729864,2076,4.863070463696568,3213,29.60160387703331,1838,7.931133203483697,1501
31771,23.870522175841224,3212,2.825327244357456,4146,21.04519493148377,2996,6.924070022115758,2317
31797,43.84666590150162,1377,14.00449087738132,1059,29.842175024120298,1814,7.160179832682691,2093
31821,30.490476186363775,2459,12.138051044570068,1337,18.352425141793706,3399,7.809714751544743,1583
31893,23.415193915466826,3265,8.453669298653045,2070,14.961524616813772,3977,7.99858002828979,1442
31935,37.032967421640876,1846,3.814188885030411,3695,33.21877853661046,1453,6.864911705315688,2383
32081,7.873573524390595,5293,0.5852286272832878,5140,7.288344897107306,5175,5.292454207107941,3954
32311,52.48144310745209,929,13.868437747322455,1079,38.61300536012961,990,4.836576939110154,4330
32435,9.310166307770409,5139,1.061760068674346,4962,8.868442559512218,4978,6.921803335217335,2321
32462,7.897843042487194,5288,1.178109889053077,4918,7.899607603326176,5107,6.670818495130539,2583
32463,5.915555959712729,5443,2.9298156527043235,4095,6.8655754018905295,5240,1.6403173254210037,5564
32621,10.508740873161631,5004,1.6882484553002852,4702,8.820492417861349,4990,6.148912974931076,3129
32690,29.239228434360992,2597,6.319854407017282,2693,22.919374027343725,2695,7.992421319339952,1445
32714,4.300902947864884,5536,-2.893033361748254,5680,7.1939363096131395,5191,1.785286872868127,5545
32726,25.079251905710315,3083,2.557836485768272,4289,22.52141541994203,2754,7.6501157826797295,1710
32864,16.008518225707427,4258,3.543915884538506,3821,15.377399825739586,3894,5.3772167482775055,3875
32895,27.305811554302842,2818,7.825461268598357,2253,19.48035028570449,3245,4.971047795307735,4220
32897,27.027565286204126,2852,3.2637631837233387,3950,23.785940385122633,2580,4.109074122922705,4813
4366,22.657741951642745,3353,-0.4243425387824512,5423,23.082084490425196,2674,5.212672311291223,4021
4444,53.47746840631943,899,15.170899240878104,934,38.30656916544131,1014,8.59790792744791,1044
6518,25.834015757349743,2995,5.05307739908274,3134,20.780938358266997,3043,4.3889367721740005,4642
8149,11.393151723754492,4898,3.3064901792695793,3930,8.086661544484917,5089,2.758773581429436,5367
8578,21.05954766879167,3556,-1.7556873211030677,5622,22.815234989894744,2710,3.6760295060267776,5036
8791,20.38603129369541,3645,4.272794145926753,3484,16.113237147768654,3764,4.751568385523867,4397
8793,15.758183811109873,4289,4.065175229610463,3578,11.693008581499411,4539,6.704240574105665,2543
10721,26.948415921981553,2861,2.559445516581368,4287,24.388970405400183,2499,6.793823910919444,2451
11959,9.039646954182835,5173,-1.6868765306638274,5615,10.72652348484666,4704,5.492915635071497,3770
13246,13.40356666381968,4633,0.6118434934696424,5130,12.79172317035004,4338,4.4104835554752135,4627
13295,21.332886135003047,3516,-4.667009285554192,5713,25.99989542055724,2295,7.47535269531303,1849
13414,24.196342839075633,3172,3.3949259161412346,3891,20.8014169229344,3035,6.199961810650844,3073
14954,36.99299476342297,1852,9.305521100111998,1888,27.687473663311,2072,2.8417831522981976,5339
15301,23.510101974627766,3254,3.7259222053429504,3744,19.784179769284805,3196,4.423359584262286,4611
15344,57.38784270461753,778,14.312112561411928,1018,43.0757301432056,737,15.589651119544726,16
16515,15.3502195982156,4356,4.523964656924866,3358,10.82625494129073,4682,5.390973116333712,3857
17039,13.213910996069703,4663,4.039398152522624,3590,12.564145009207975,4385,4.301095301021639,4701
19383,28.940479515364142,2631,1.809580368469312,4649,27.28982583639414,2133,8.326521626824333,1216
19932,19.19115865482462,3807,2.8047248699445664,4157,16.386433784880058,3707,5.471531410082275,3788
21931,1.7396550065591914,5625,-3.6896588438958844,5699,5.429313850455082,5392,6.439678301626025,2806
22067,7.499008559603096,5327,-0.047133621572958445,5344,7.546142181176047,5153,2.9324812490236822,5310
22069,12.143407511252331,4801,-0.49827772768931544,5451,12.641685238941648,4370,2.0186085279160126,5506
22331,78.66573050932112,330,16.380316902855622,841,62.28541360646553,223,8.328446944142787,1214
24202,21.377346185378542,3510,-0.41562000444273145,5420,21.792966189821268,2874,1.5561107693028622,5567
24549,37.201119982093246,1824,7.141717591000239,2446,30.05940239109301,1787,3.2504428497959488,5220
25680,28.89454409897406,2633,5.046755844883437,3140,23.847788254090613,2572,8.042801536649478,1410
26448,31.324005112718773,2396,4.336041446978527,3445,26.987963665740242,2164,5.334670038279503,3919
26660,23.259275029850333,3284,8.243979367741488,2125,15.015295662108851,3965,1.7300463223539837,5552
30350,15.544651829568593,4330,6.130352021838279,2754,9.414299807730318,4887,5.385675515588058,3866
30458,53.396130887093356,902,14.856764217536826,968,38.53936666955654,999,2.7920542291037713,5356
31732,21.59529640792566,3481,5.013464766967239,3153,16.581831640958416,3677,8.818616613187796,920
32536,8.830790121365773,5199,3.2139655321200875,3972,5.616824589245692,5378,4.030114046947837,4859
14727,19.54032583800026,3748,4.348040036705036,3438,15.192285801295228,3932,7.221006544488963,2044
18865,6.0711837142943,5430,0.980126628592187,4995,6.262279582130812,5310,7.585121952275589,1772
19228,35.4432171759377,1976,11.023006936536307,1533,24.42021023940139,2494,3.8087148356144773,4977
19989,42.724683951648146,1436,15.983191658190925,873,31.072811803518526,1663,9.239057558694906,733
21623,28.919696969697004,2632,7.45909090909092,2334,21.460606060606093,2926,6.719696969696973,2523
22502,22.203402236838052,3414,1.4176228188460651,4823,22.020236868426586,2846,8.41611919232373,1155
22550,14.867183731614064,4421,3.269098098730898,3945,11.598085632883155,4553,5.686169360600299,3597
22778,18.095004588919398,3944,4.484348490559398,3374,13.61065609836,4213,5.113045528728526,4104
23914,7.4695468519905805,5329,-0.7418124198034857,5506,8.21135927179407,5069,3.9894377416660185,4881
24127,52.764254832261635,919,12.56146169649802,1275,40.20279313576362,888,9.526554369559927,624
24199,17.938503305004712,3967,4.350129032072867,3434,14.710989140698763,4020,5.1811850802644015,4050
24280,15.807414094774401,4284,5.991960725470827,2797,11.202316237534038,4611,6.5566242041995775,2684
26109,26.8318335785233,2873,4.4479250728836845,3389,22.90021550277163,2699,6.074088698288692,3191
26187,25.02794283549058,3087,8.493626062322955,2054,18.10973969681052,3442,4.216713881019839,4743
26395,37.73334996732011,1787,2.7577922077922277,4182,35.64162060832298,1223,7.747729039224875,1631
27144,-1.9547562456402723,5686,-0.29804255905476795,5403,-1.656713686585505,5683,0.7528784629825823,5646
27401,46.82226944308096,1214,7.857275313394369,2242,38.96499412968658,963,5.2857938414814445,3960
27661,73.45432900432904,406,19.748701298701306,609,53.705627705627734,367,7.825757575757579,1574
27849,14.066407023708017,4543,2.9049985216570033,4105,11.161408502051016,4619,5.608574963472006,3664
28334,11.754818249928878,4858,-1.010945479284553,5544,12.765763729213432,4347,5.8626062322946195,3409
30501,9.197186147186162,5153,-0.7941558441558392,5515,9.991341991342,4816,-0.1742424242424221,5695
30515,28.84809052113519,2645,5.415855953780372,2996,23.43223456735481,2619,5.850746446060965,3416
30628,48.61852362020922,1120,17.06477667935866,778,31.553746940850555,1611,6.710110302857434,2535
30696,38.83934471890257,1714,8.083847456255878,2170,30.7554972626467,1697,8.785900274096567,941
32095,54.06688311688319,880,15.014935064935075,948,39.051948051948116,957,7.2954545454545565,1977
32125,7.26510307836232,5345,1.3163783572637289,4866,5.948724721098591,5348,0.8419275168713547,5638
32197,18.27482634021747,3924,4.915659218600662,3196,13.359167121616808,4255,7.563768839442791,1789
32747,15.044437789461828,4400,5.417201311940659,2991,9.627236477521171,4857,6.005393346426092,3265
8647,13.387156950576141,4638,1.309999205066515,4870,12.077157745509625,4471,5.445943976367242,3809
8956,22.204296082039548,3413,2.960508036000304,4081,19.243788046039242,3266,4.410485262009498,4626
9661,13.943216222117325,4560,1.4473733080204367,4806,14.559040814960838,4051,4.430846338957947,4603
9768,30.058554925712794,2510,5.824964845933353,2853,24.23359007977943,2517,5.054318423508378,4150
10703,15.605474518891036,4320,7.201762140448869,2421,8.403712378442162,5046,6.04658662950238,3225
16553,9.253571060934435,5144,0.16717060673210837,5263,9.086400454202328,4938,4.253584928304036,4727
18380,24.445743345144027,3149,4.719135407810547,3283,19.72660793733348,3208,4.4232285382828636,4612
18388,39.63630586267365,1648,7.180102074480114,2433,32.45620378819354,1511,8.118031013317514,1349
18658,21.166285555325484,3543,5.727610612530462,2885,15.438674942795018,3887,4.427186043878559,4610
20310,15.728199902851781,4294,1.8377989691017065,4630,14.317799651763359,4096,8.318495874520806,1223
21590,22.918620229647257,3326,0.7862798864526428,5059,22.13234034319462,2828,2.941857945443745,5309
22032,37.032564431282594,1847,8.939832499706657,1969,28.092731931575937,2013,5.93748438340365,3332
23264,9.253421080120306,5145,0.37513448175364766,5212,8.878286598366657,4971,5.466430576383146,3794
23977,13.801041433695758,4580,0.33172348920084843,5221,13.469317944494913,4240,6.775316769095711,2468
25619,71.39327345369435,434,27.802754559611746,284,43.59051889408259,700,9.482706718168343,647
25675,12.391132473922555,4766,0.9397787930292453,5009,11.451353680893313,4573,2.7928934116833055,5355
27029,43.9519585925864,1369,3.821355580358075,3689,40.13060301222832,894,4.429845692263328,4607
27406,48.52879666123637,1126,10.74228835863859,1594,37.78650830259778,1054,6.698898572028859,2549
30343,14.472185195475006,4486,4.856306130403263,3215,9.615879065071741,4858,5.574195905954665,3685
30589,9.217194485993858,5149,4.053560671462038,3584,5.163633814531821,5422,4.391353914870233,4639
30671,33.96461294756707,2124,4.7414385161165145,3272,29.223174431450552,1877,10.465069505948835,359
30727,40.41921700030317,1593,11.530513605858237,1437,28.888703394444924,1907,6.059847714898685,3207
31039,10.483504432316069,5007,-0.9555264114884797,5536,11.439030843804543,4575,1.908670787549887,5528
31427,33.73920983140321,2145,-1.4560746179293975,5592,35.19528444933261,1264,8.082025050606823,1381
133,16.137806898357958,4237,5.260453619621775,3054,10.877353278736187,4673,4.416562998148714,4620
3565,34.274761921084064,2103,11.398834313070209,1459,22.875927608013864,2704,4.117329917107984,4807
3737,45.52559192527288,1281,7.471103925730988,2332,38.0544879995419,1032,3.451099154775909,5133
4096,20.700530525983236,3597,3.7234754788543016,3746,16.977055047128946,3601,5.4015859046805685,3851
4466,30.054640396261693,2511,6.857383393249312,2525,23.19725700301237,2655,3.7513448386343655,5004
5060,46.28468837331624,1238,12.053946260242258,1346,34.230742113074,1345,6.70129362882163,2546
5897,0.9488630294006518,5641,-3.9508512529662507,5707,4.899714282366894,5440,0.5546452258596493,5656
6032,52.541413218707376,925,13.735904965193205,1094,38.80550825351416,977,6.835226634651416,2412
6040,10.845818164149302,4966,0.7873197803827094,5057,10.05849838376659,4805,5.35984848484849,3896
6055,9.24164983745334,5146,6.761348643767047,2559,2.4803011936862895,5572,4.78356371056627,4377
6308,9.584934700675069,5099,1.8658354625520626,4618,7.7190992381230075,5133,9.487027579058985,646
6402,11.246714985505406,4918,4.325386705560262,3453,6.921328279945149,5230,6.1252246667574,3144
7093,16.69942089816628,4156,0.44250625040530966,5189,16.543499547549153,3684,7.017979978088106,2218
7245,11.186183821924418,4923,0.5125251584338018,5167,10.673658663490613,4712,5.40323845193359,3850
7571,53.015151515151516,908,5.31060606060606,3034,47.70454545454545,549,6.590909090909091,2650
8148,26.390506368329323,2927,4.701680691276364,3292,21.688825677052968,2889,4.609795723760489,4486
8379,29.75000000000013,2542,2.5000000000000138,4313,27.250000000000092,2137,2.6785714285714555,5388
9326,47.986321914948284,1147,7.275715214711349,2388,40.71060670023693,864,4.358207719811167,4667
9725,14.270726028869484,4516,0.7149543876146116,5089,13.555771641254882,4219,5.715327561243054,3558
10331,79.25565239223589,324,36.2596643182105,83,42.99598807402538,739,2.592969114406733,5406
11723,16.502116554649465,4182,2.4878759261117773,4322,14.014240628537683,4149,3.2765151515151527,5210
12566,39.92802028192507,1628,5.655748164517085,2908,34.272272117408,1339,10.25783058559129,403
13406,33.068181818181806,2216,0.7310606060606064,5078,32.3371212121212,1522,8.61742424242424,1028
13620,-4.249999999999998,5708,-2.4999999999999987,5665,-1.7499999999999947,5684,1.96428571428571,5515
15202,0.2513196455808824,5649,-2.9957882740064123,5684,3.247107919587298,5533,4.873798179917394,4298
15643,6.827736265117359,5369,1.1036193136700407,4949,5.724116951447321,5369,-0.7702002890652226,5707
16369,22.717308397007127,3350,1.5409158729966408,4774,21.17639252401049,2974,6.274698831974186,2997
17195,44.89462628591692,1314,6.842275232479581,2533,38.052351053437356,1033,9.09351764017433,790
17298,1.2249895742286543,5635,-1.4012508069261322,5590,2.626240381154786,5568,3.284682113946547,5203
19556,16.881380192552818,4129,4.775266755290505,3263,12.106113437262305,4465,7.2816580164384135,1992
19643,41.263594363349554,1540,23.759428337586506,452,17.50416602576304,3523,2.793373798004292,5354
20409,-2.250000000000189,5690,0.4999999999999619,5172,-2.7500000000001634,5696,0.5357142857142421,5659
20696,13.015151515151503,4688,2.810606060606058,4155,10.204545454545446,4773,6.590909090909089,2651
22156,54.01369069080314,882,13.435634212084608,1136,40.57805647871855,871,7.365560381896065,1922
23256,87.64312131220285,223,29.56930504058614,225,58.073816271616685,275,13.586236671508797,56
23984,17.02147275037366,4117,4.792779609900105,3248,12.228693140473549,4443,4.416396216509208,4621
24605,18.03196427245257,3954,3.899905453963801,3656,14.13205881848877,4127,3.0348777756831073,5285
24787,1.2771646930828329,5634,1.2554480341734522,4884,0.021716658909381126,5650,6.101177094417925,3166
25123,16.927165804000325,4123,1.6853110878067343,4705,15.24185471619359,3920,6.554623703058525,2686
25633,47.750000000000085,1165,2.5000000000000084,4314,45.25000000000007,633,4.821428571428596,4342
25708,34.75000000000013,2043,2.5000000000000155,4312,32.25000000000011,1535,16.25000000000004,10
26112,70.2500000000001,453,13.500000000000023,1126,56.75000000000008,305,0.8928571428571592,5635
26155,7.278447981986506,5343,0.9912449403131695,4992,6.287203041673343,5309,0.8411069920898264,5639
26181,73.7500000000002,398,20.500000000000032,573,53.25000000000017,381,13.39285714285719,68
26182,29.035795254210402,2621,9.532105251970288,1826,19.50369000224011,3240,7.907758793301265,1517
26413,41.3802348380445,1524,11.655795015097723,1411,29.72443982294679,1826,2.2192296027706813,5475
26624,19.820454925759705,3719,3.1160911487141787,4019,16.704363777045533,3649,2.6695681414153105,5390
26730,10.23484848484847,5030,2.481060606060605,4329,7.7537878787878665,5128,3.322500528429507,5190
27556,18.380082206493107,3904,7.0206844447491195,2475,11.359397761743985,4589,5.473794180991391,3786
27809,23.279215994019214,3281,-1.223848625860762,5573,24.50306461987998,2477,8.992226712373416,832
31436,30.773226738429564,2438,6.8526881140378615,2528,23.920538624391703,2561,7.4146382938056705,1885
31685,18.61838733260676,3880,6.468014070692469,2639,12.15037326191429,4457,8.314339413977041,1225
31865,102.53460814997348,107,33.457739240965054,128,69.07686890900841,142,8.886987906527226,885
32489,23.679816534656915,3242,5.704253560416136,2890,17.97556297424078,3462,4.4306183520532425,4604
32792,28.25000000000014,2706,2.5000000000000218,4311,25.750000000000107,2325,5.892857142857169,3378
32822,12.788357851598883,4716,2.7274521359073614,4205,10.060905715691513,4804,4.71354090453568,4422
32898,17.08785722281953,4104,-2.1032629941914642,5650,19.191120217010997,3272,3.8064314647338993,4978
17126,15.073644108433465,4393,-0.4458741002175205,5430,15.519518208650982,3873,11.427676421659056,204
5237,99.80370104947328,122,27.30965538867333,305,85.73511030871539,35,9.310344963984182,709
5289,74.8808035094126,382,29.193320343942176,241,45.687483165470425,615,8.989498341950782,834
5291,39.79246420909803,1636,17.738750665047437,734,30.902653855276757,1680,6.454018653684115,2791
5292,56.875209654492686,798,16.955714192621866,787,39.919495461870845,908,8.119980706752475,1348
5383,51.512030810808895,976,17.142316567826366,773,34.36971424298256,1331,8.820943846103455,918
5384,49.33916650090488,1074,15.428475068711997,910,33.91069143219286,1379,7.9172767249305585,1508
5385,84.75951892904,247,26.40876209060225,346,62.834313211414425,218,6.80610433594373,2436
5411,28.049728935731075,2730,2.6298504596528893,4248,26.638348108172714,2218,5.060450297687482,4145
5559,33.5508827392211,2169,5.792823197759962,2866,27.75805954146115,2062,14.218914767777713,42
5618,26.365042696428148,2933,1.9711868269127732,4574,24.393855869515384,2497,7.942688511558216,1491
5663,68.76513708327052,486,25.111100404132205,399,43.65403667913833,699,13.577343678251667,57
5954,63.65761690856386,605,27.15487125255592,311,36.502745656007896,1150,20.7771879260713,2
5957,61.9325610600892,646,19.075881403862535,657,47.01304758717318,573,8.883746432699791,888
5960,43.77021411351873,1380,17.646017253659927,738,26.12419685985882,2279,6.08369796464175,3184
5976,20.828418686983916,3581,3.6198623180866205,3786,19.91332625424067,3171,5.2301594174016,4008
5980,28.26286816981648,2705,6.5080387982081636,2627,21.754829371608317,2879,4.415264151908361,4622
6043,39.86504456114577,1631,15.135716468414138,938,24.72932809273161,2445,9.709268108355886,560
6079,33.70670086428425,2149,10.48823068119317,1638,27.716256893248605,2068,3.5734753019296495,5082
6155,22.802006710179676,3338,14.483161726804227,998,8.318844983375454,5055,4.749258702538087,4402
6255,26.12195628714544,2967,7.382024590782228,2355,21.983822700404257,2851,6.86303746838422,2385
6482,24.819261210986223,3108,8.347709355644586,2094,16.471551855341655,3692,6.262470375101498,3012
6494,24.46658563541398,3146,11.570403831164924,1429,15.012478939490759,3966,9.184216149578939,756
6811,33.03383822034333,2222,10.312582407938573,1682,22.965432603826127,2687,6.835251547556879,2411
7031,50.71954689142063,1013,15.080149102307097,941,35.63939778911353,1225,8.979028906687889,841
7043,22.167953213512813,3418,4.94810334378688,3180,22.48167572421205,2761,7.24745680653624,2026
7045,28.197291684238497,2712,5.574915497621129,2931,22.62237618661738,2733,7.808723697684241,1584
7047,50.463047714061936,1022,6.7146790957716815,2573,44.90855687761011,660,4.29116152313021,4709
7048,43.714998462104354,1382,16.897791762733995,795,26.817206699370352,2190,7.677087756930698,1691
7065,26.740323645858773,2882,5.843988839360518,2851,22.521633324302776,2753,6.923241662927904,2318
7085,94.59045611874998,165,33.00779961472105,140,61.58265650402897,231,8.110691074464256,1358
7140,112.90912349165947,58,34.27539433342877,114,78.63372915823072,64,9.471493451547266,649
7215,51.024907742358295,999,18.1540617408024,713,34.041908692720334,1363,6.716388174477485,2526
7252,67.33643997202819,512,22.814350015819418,480,45.53584968895381,619,6.330892081662976,2940
7253,96.06278102161579,148,32.8390874570149,144,69.98311989333122,134,11.157658542496073,242
7305,53.42846759200156,901,16.304318130282308,845,40.79259947550585,859,4.786168362432869,4376
7360,34.6347859078464,2056,12.020774975127996,1350,22.614010932718415,2734,6.152777777777775,3122
7445,7.470628947504053,5328,-1.9866624084800681,5642,9.457291355984111,4883,5.5960174843526795,3667
7479,20.74390824149808,3590,11.917633893140211,1368,8.826274348357861,4987,3.0040736191604682,5293
7689,51.484131160955044,977,16.383305793533403,840,35.10082536742161,1273,5.803390526906979,3475
7772,28.67231889684344,2666,5.514571880341846,2953,23.1577470165016,2663,9.106842575206294,782
7792,21.225505152737874,3535,2.3843773802488792,4386,18.841127772489006,3321,8.497777385928565,1103
7911,39.35157874992534,1677,16.995198088864576,784,22.35638066106077,2786,0.4802481011529382,5663
8027,49.83717646343806,1059,19.380018077011044,632,33.47869991404556,1426,13.646248978272997,55
